Aristarchus  (8568,13946)  (8453,14060)  (8453,13945)  (8682,14061)  (8568,13831)  (8683,13831)  (8683,13946)  (8451,13830)  (8338,14165)  (8338,14050)  (8797,14061)  (8797,14176)  (8566,13716)  (8681,13716)  (8796,13716)  (8798,13831)  (8798,13946)  (8336,13935)  (8336,13820)  (8451,13715)  (8326,13705)  (8911,13691)  (8223,14182)  (8223,14067)  (8912,14061)  (8913,13806)  (8913,13921)  (8221,13952)  (8221,13837)  (8211,13722)  | overflowToLeft=false
Space Zone 134  (10540,19541)  (10425,19655)  (10425,19540)  (10654,19656)  (10540,19426)  (10655,19426)  (10655,19541)  (10423,19425)  (10539,19770)  (10424,19770)  (10310,19655)  (10310,19540)  (10769,19656)  (10769,19771)  (10654,19771)  (10309,19771)  (10538,19311)  (10653,19311)  (10768,19311)  (10770,19426)  (10770,19541)  (10308,19425)  (10308,19310)  (10423,19310)  (10883,19198)  (10539,19885)  (10424,19885)  (10195,19656)  (10195,19541)  (10884,19656)  (10884,19771)  (10194,19885)  (10538,19196)  (10653,19196)  (10768,19196)  (10885,19313)  (10885,19428)  (10193,19426)  (10193,19311)  (10193,19196)  (10308,19195)  (10423,19195)  (10883,19083)  (10998,19083)  (10998,19198)  (10080,19770)  (10080,19655)  (10999,19543)  (10999,19658)  (10999,19773)  (10079,19885)  (10079,19081)  | overflowToLeft=false
Central Asia  (19707,1279)  (19592,1393)  (19592,1278)  (19821,1394)  (19707,1164)  (19822,1164)  (19822,1279)  (19590,1163)  (19477,1436)  (19477,1321)  (19936,1394)  (19937,1125)  (19937,1240)  (19475,1206)  (20052,1115)  | overflowToLeft=false
Amelia 2  (17770,16085)  (17655,16199)  (17655,16084)  (17884,16200)  (17770,15970)  (17885,15970)  (17885,16085)  (17653,15969)  (17540,16209)  (17540,16094)  (17922,16315)  (17807,16315)  (18000,15963)  (18000,16078)  (17615,15854)  (17730,15854)  | overflowToLeft=false
Space Zone 135  (9745,16335)  (9630,16449)  (9630,16334)  (9859,16450)  (9745,16220)  (9860,16220)  (9860,16335)  (9628,16219)  (9744,16564)  (9629,16564)  (9515,16449)  (9515,16334)  (9974,16450)  (9974,16565)  (9859,16565)  (9514,16565)  (9743,16105)  (9858,16105)  (9973,16105)  (9975,16220)  (9975,16335)  (9513,16219)  (9513,16104)  (9628,16104)  (10088,15992)  (9744,16679)  (9629,16679)  (9400,16450)  (9400,16335)  (10089,16450)  (10089,16565)  (10089,16680)  (9974,16680)  (9859,16680)  (9514,16680)  (9399,16680)  (9399,16565)  (9743,15990)  (9858,15990)  (9973,15990)  (10090,16107)  (10090,16222)  (9398,16220)  (9398,16105)  (9402,15989)  (9517,15989)  (9744,16794)  (9629,16794)  (9285,16450)  (9285,16335)  (10204,16337)  (10204,16452)  (10204,16567)  | overflowToLeft=false
Space Zone 136  (10620,17128)  (10505,17242)  (10505,17127)  (10734,17243)  (10620,17013)  (10735,17013)  (10735,17128)  (10503,17012)  (10619,17357)  (10504,17357)  (10390,17242)  (10390,17127)  (10849,17243)  (10849,17358)  (10734,17358)  (10389,17358)  (10618,16898)  (10733,16898)  (10848,16898)  (10850,17013)  (10850,17128)  (10388,17012)  (10388,16897)  (10503,16897)  (10963,16785)  (10619,17472)  (10504,17472)  (10275,17243)  (10275,17128)  (10964,17243)  (10964,17358)  (10960,17473)  (10845,17473)  (10389,17473)  (10274,17473)  (10274,17358)  (10618,16783)  (10733,16783)  (10848,16783)  (10965,16900)  (10965,17015)  (10273,17013)  (10273,16898)  (10297,16782)  (10412,16782)  (10730,17587)  (10615,17587)  (10160,17243)  (10160,17128)  (11079,17130)  (10930,17588)  (10500,17588)  (10385,17588)  (10159,17461)  | overflowToLeft=false
Northern Arabia  (18771,1936)  (18656,2050)  (18656,1935)  (18885,2051)  (18771,1821)  (18886,1821)  (18886,1936)  (18654,1820)  (18770,2165)  (18541,1958)  (19000,2051)  (18769,1706)  (18643,1705)  | overflowToLeft=false
Space Zone 137  (11225,17914)  (11110,18028)  (11110,17913)  (11339,18029)  (11225,17799)  (11340,17799)  (11340,17914)  (11108,17798)  (11224,18143)  (11109,18143)  (11454,18029)  (11454,18144)  (11339,18144)  (11223,17684)  (11338,17684)  (11453,17684)  (11455,17799)  (11455,17914)  (11059,17683)  (11568,17571)  (11224,18258)  (11109,18258)  (11569,18166)  (11454,18259)  (11339,18259)  (11174,17569)  (11289,17569)  (11404,17569)  (11591,18281)  (11519,17456)  (11634,17456)  (11683,17571)  (11224,18373)  (11476,18374)  (11361,18374)  (11135,17454)  (11250,17454)  (11365,17454)  (11706,18227)  (11706,18342)  (11591,18396)  (11480,17341)  (11798,17553)  (11246,18488)  (11476,18489)  (11361,18489)  (11192,17339)  (11307,17339)  (11422,17226)  (11483,18604)  (11368,18604)  (11253,18604)  | overflowToLeft=false
Copernicus  (7334,12710)  (7219,12824)  (7219,12709)  (7448,12825)  (7334,12595)  (7449,12595)  (7449,12710)  (7217,12594)  (7333,12939)  (7218,12939)  (7104,12824)  (7104,12709)  (7563,12825)  (7502,12940)  (7332,12480)  (7447,12480)  (7562,12480)  (7564,12595)  (7564,12710)  (7102,12594)  (7117,12479)  (7677,12405)  (7387,13054)  (6989,12905)  (6989,12790)  (7679,12520)  (7679,12635)  (6874,12885)  | overflowToLeft=false
South Africa  (17988,5026)  (17873,5140)  (17873,5025)  (18102,5141)  (17988,4911)  (18103,4911)  (18103,5026)  (17871,4910)  (17987,5255)  (17872,5255)  (18217,5141)  (18218,4914)  (17756,4977)  (17756,4862)  (17871,4795)  | overflowToLeft=false
Peru  (13789,4165)  (13674,4252)  (13674,4137)  (13903,4280)  (13789,4050)  (13904,4050)  (13904,4165)  (13645,4022)  (14018,4360)  (13903,4395)  (13760,3935)  (13875,3935)  (13533,3907)  (14098,4475)  (13983,4510)  (13648,3820)  (13763,3820)  (13878,3820)  (13455,3792)  (14213,4509)  (14098,4590)  (13983,4625)  | overflowToLeft=false
Space Zone 100  (15521,14535)  (15406,14649)  (15406,14534)  (15635,14650)  (15521,14420)  (15636,14420)  (15636,14535)  (15404,14419)  (15520,14764)  (15405,14764)  (15291,14649)  (15291,14534)  (15750,14650)  (15750,14765)  (15635,14765)  (15290,14765)  (15519,14305)  (15634,14305)  (15749,14305)  (15751,14420)  (15751,14535)  (15289,14419)  (15289,14304)  (15404,14304)  (15864,14192)  (15520,14879)  (15405,14879)  (15176,14650)  (15176,14535)  (15865,14650)  (15865,14765)  (15865,14880)  (15750,14880)  (15635,14880)  (15290,14880)  (15175,14880)  (15175,14765)  (15519,14190)  (15634,14190)  (15749,14190)  (15866,14307)  (15866,14422)  (15174,14420)  (15174,14305)  (15249,14189)  (15364,14189)  (15864,14077)  (15979,14077)  (15979,14192)  (15520,14994)  (15405,14994)  (15061,14650)  (15061,14535)  | overflowToLeft=false
Hong Kong  (22015,2204)  (21900,2295)  (21900,2180)  (22130,2128)  | overflowToLeft=false
Space Zone 105  (22429,11677)  (22314,11791)  (22314,11676)  (22543,11792)  (22429,11562)  (22544,11562)  (22544,11677)  (22312,11561)  (22428,11906)  (22199,11733)  (22658,11792)  (22658,11907)  (22543,11907)  (22427,11447)  (22542,11447)  (22197,11618)  (22197,11503)  (22312,11446)  (22139,11388)  (22428,12021)  (22773,11912)  (22658,12022)  (22543,12022)  (22427,11332)  (22542,11332)  (22082,11569)  (22254,11331)  (22746,12137)  (22631,12137)  (22516,12137)  (22369,11217)  (22484,11217)  (22157,11216)  (22401,12211)  (22764,12252)  (22649,12252)  (22534,12252)  (22272,11102)  (22387,11102)  (22502,11102)  (22773,12367)  (22470,10987)  | overflowToLeft=false
Chad  (17875,2835)  (17760,2949)  (17760,2834)  (17989,2950)  (17875,2720)  (17990,2745)  (17758,2719)  (17851,3064)  (17873,2605)  | overflowToLeft=false
Space Zone 106  (20316,12396)  (20201,12510)  (20201,12395)  (20430,12511)  (20316,12281)  (20431,12281)  (20431,12396)  (20199,12280)  (20315,12625)  (20200,12625)  (20086,12510)  (20086,12395)  (20545,12511)  (20085,12626)  (20314,12166)  (20546,12214)  (20546,12329)  (20084,12280)  (20084,12165)  (20199,12165)  (19971,12511)  (19971,12396)  (20660,12444)  (20146,12741)  (20031,12741)  (19970,12626)  (20661,12245)  (19969,12281)  (19969,12166)  | overflowToLeft=false
Space Zone 107  (21230,12107)  (21115,12221)  (21115,12106)  (21344,12222)  (21230,11992)  (21345,11992)  (21345,12107)  (21113,11991)  (21229,12336)  (21114,12336)  (21000,12221)  (21000,12106)  (21459,12222)  (21459,12337)  (21344,12337)  (21228,11877)  (21343,11877)  (21460,11971)  (21460,12086)  (20998,11991)  (20998,11876)  (21113,11876)  (21229,12451)  (20885,12279)  (20885,12164)  (21574,12201)  (21574,12316)  (21502,12452)  (21387,12452)  (21228,11762)  (20883,12049)  (20997,11761)  (21112,11761)  (21272,12566)  (21387,12567)  (21227,11647)  (21063,11646)  (21130,11531)  | overflowToLeft=false
Space Zone 108  (20504,13190)  (20389,13304)  (20389,13189)  (20618,13305)  (20504,13075)  (20619,13075)  (20619,13190)  (20387,13074)  (20503,13419)  (20274,13251)  (20733,13305)  (20733,13420)  (20618,13420)  (20502,12960)  (20734,13126)  (20272,13136)  (20272,13021)  (20387,12959)  (20219,12906)  (20848,13286)  (20777,13535)  (20662,13535)  (20502,12845)  (20157,13089)  (20334,12844)  (20104,12974)  | overflowToLeft=false
Space Zone 101  (19223,14937)  (19108,15051)  (19108,14936)  (19337,15052)  (19223,14822)  (19338,14822)  (19338,14937)  (19106,14821)  (19222,15166)  (19107,15166)  (18993,15051)  (18993,14936)  (19452,15052)  (19452,15167)  (19337,15167)  (18992,15167)  (19221,14707)  (19336,14707)  (19451,14707)  (19453,14822)  (19453,14937)  (18991,14821)  (18991,14706)  (19106,14706)  (19566,14594)  (19222,15281)  (19107,15281)  (18878,15052)  (18878,14937)  (19567,15052)  (19567,15167)  (19567,15282)  (19452,15282)  (19337,15282)  (18992,15282)  (18877,15282)  (18877,15167)  (19221,14592)  (19336,14592)  (19451,14592)  (19568,14709)  (19568,14824)  (18876,14822)  (18876,14707)  (18876,14592)  (18991,14591)  (19106,14591)  (19566,14479)  (19681,14533)  (19222,15396)  (19107,15396)  (18763,15052)  (18763,14937)  | overflowToLeft=false
Mare Frigoris  (6943,13293)  (6828,13407)  (6828,13292)  (7057,13408)  (6943,13178)  (7058,13178)  (7058,13293)  (6826,13177)  (6713,13455)  (6713,13340)  (7172,13408)  (7172,13523)  (6941,13063)  (7056,13063)  (7173,13155)  (7173,13270)  (6711,13225)  (6711,13110)  (6826,13062)  (7288,13292)  | overflowToLeft=false
Space Zone 102  (19902,13892)  (19787,14006)  (19787,13891)  (20016,14007)  (19902,13777)  (20017,13777)  (20017,13892)  (19785,13776)  (19901,14121)  (19786,14121)  (19672,14006)  (19672,13891)  (20131,14007)  (20131,14122)  (20016,14122)  (19671,14122)  (19900,13662)  (20015,13662)  (20130,13662)  (20132,13777)  (20132,13892)  (19670,13776)  (19670,13661)  (19785,13661)  (20245,13549)  (19901,14236)  (19786,14236)  (19557,14007)  (19557,13892)  (20246,14007)  (20246,14122)  (20246,14237)  (20131,14237)  (20016,14237)  (19671,14237)  (19556,14237)  (19556,14122)  (19900,13547)  (20015,13547)  (20130,13547)  (20247,13664)  (20247,13779)  (19555,13777)  (19555,13662)  (19555,13547)  (19670,13546)  (19785,13546)  (19901,14351)  (19786,14351)  (19442,14007)  (19442,13892)  | overflowToLeft=false
Space Zone 103  (20510,11562)  (20395,11676)  (20395,11561)  (20624,11677)  (20510,11447)  (20625,11447)  (20625,11562)  (20393,11446)  (20509,11791)  (20394,11791)  (20280,11676)  (20280,11561)  (20739,11677)  (20739,11792)  (20624,11792)  (20279,11792)  (20508,11332)  (20623,11332)  (20738,11332)  (20740,11447)  (20740,11562)  (20853,11219)  (20509,11906)  (20394,11906)  (20165,11677)  (20854,11677)  (20721,11907)  (20279,11907)  (20164,11907)  (20164,11792)  (20562,11217)  (20677,11217)  (20855,11334)  (20855,11449)  (20792,11104)  (20907,11104)  (20606,12021)  (20491,12021)  (20049,11926)  (20970,11252)  (20970,11367)  | overflowToLeft=false
Space Zone 104  (21419,11066)  (21304,11180)  (21304,11065)  (21421,11181)  (21534,10967)  (21328,10950)  (21536,11082)  (21262,11295)  (21189,11180)  (21189,11065)  (21651,10991)  (21147,11336)  (21751,11106)  (21074,11064)  (21832,11221)  (21866,11062)  (21915,11336)  (21947,11177)  | overflowToLeft=false
Xinjiang  (20594,913)  (20479,1027)  (20479,912)  (20708,1028)  (20594,798)  (20709,798)  (20709,913)  (20477,797)  (20593,1142)  (20478,1142)  (20364,1027)  (20364,912)  (20363,1143)  (20592,683)  (20707,683)  (20822,683)  (20824,798)  (20824,913)  (20455,682)  (20937,608)  (20248,1193)  (20248,1078)  | overflowToLeft=false
Sichuan  (21275,1803)  (21160,1882)  (21361,1918)  (21161,1688)  (21276,1688)  (21390,1803)  (21391,1687)  | overflowToLeft=false
Southern Australia  (22771,5101)  (22656,5141)  (22656,5026)  (22886,5027)  (22886,5142)  (22541,5116)  (22541,5001)  (23001,5080)  (23001,5195)  | overflowToLeft=false
Zum City 1  (1988,19038)  (1873,19152)  (1873,19037)  (2102,19153)  (1988,18923)  (2103,18923)  (2103,19038)  (1871,18922)  (1987,19267)  (1758,19164)  (1758,19049)  (1986,18808)  (2218,18947)  | overflowToLeft=false
Zum City 2  (1566,19518)  (1451,19632)  (1451,19517)  (1680,19633)  (1566,19403)  (1681,19403)  (1681,19518)  (1449,19402)  (1565,19747)  (1336,19609)  (1564,19288)  (1796,19415)  (1796,19530)  | overflowToLeft=false
Riah Three 1  (22999,18678)  (22884,18792)  (22884,18677)  (23113,18793)  (22999,18563)  (23114,18563)  (23114,18678)  (22882,18562)  (22998,18907)  (22769,18746)  (22997,18448)  (23112,18448)  (23229,18595)  (23229,18710)  (22767,18631)  | overflowToLeft=false
Riah Three 2  (23515,18296)  (23400,18410)  (23400,18295)  (23629,18411)  (23515,18181)  (23630,18181)  (23630,18296)  (23398,18180)  (23514,18525)  (23399,18525)  (23285,18386)  (23513,18066)  (23745,18265)  (23745,18380)  (23283,18271)  | overflowToLeft=false
Eastern Siberia  (22344,150)  (22229,264)  (22229,149)  (22458,265)  (22344,35)  (22459,35)  (22459,150)  (22227,34)  (22343,379)  (22228,379)  (22114,264)  (22114,149)  (22573,265)  (22573,380)  (22458,380)  (22113,380)  (22574,0)  (22574,115)  (22112,34)  (22343,494)  (22228,494)  (21999,265)  (21999,150)  (22688,230)  (22688,345)  (22688,460)  (22573,495)  (22458,495)  (21998,462)  (22689,0)  (22689,115)  (21997,35)  (21884,347)  (21884,232)  (22803,230)  (22803,345)  (22803,460)  (22804,0)  (22804,115)  (21882,117)  (21882,2)  (21769,421)  (21769,306)  (22918,230)  (22918,345)  (22918,460)  (22919,0)  (22919,115)  (21767,191)  (21767,76)  (21654,400)  | overflowToLeft=false
Space Zone 110  (21761,13553)  (21646,13667)  (21646,13552)  (21875,13668)  (21761,13438)  (21876,13438)  (21876,13553)  (21531,13768)  (21531,13653)  (21749,13323)  (21864,13323)  (21979,13323)  (21991,13438)  (21991,13553)  (22094,13220)  (21416,13782)  (21416,13667)  (21978,13208)  (22106,13335)  (22106,13450)  (22209,13122)  (21301,13783)  (22221,13237)  (22221,13352)  (21186,13770)  (22336,13195)  (22336,13310)  (21112,13655)  (21030,13540)  (20997,13728)  (20915,13613)  | overflowToLeft=false
Space Zone 111  (22943,11132)  (22828,11246)  (22828,11131)  (23057,11247)  (22943,11017)  (23058,11017)  (23058,11132)  (22826,11016)  (22942,11361)  (22827,11361)  (22713,11246)  (22713,11131)  (23172,11247)  (23172,11362)  (23057,11362)  (22941,10902)  (23056,10902)  (23171,10902)  (23173,11017)  (23173,11132)  (22711,11016)  (22732,10901)  (22942,11476)  (22827,11476)  (23221,11477)  (23106,11477)  (22847,10787)  (22962,10787)  (23077,10787)  (23192,10787)  (23307,10733)  (22991,11591)  (22876,11591)  (23312,11592)  (23197,11592)  (22810,10672)  (22925,10672)  (23040,10672)  (23155,10672)  (23270,10618)  (23082,11706)  (22967,11706)  (22852,11706)  (23279,11707)  (22869,10557)  (22984,10557)  (23099,10557)  (23164,11821)  (23049,11821)  (22934,11821)  (22943,10442)  (23058,10442)  | overflowToLeft=false
Space Zone 116  (22234,15309)  (22119,15423)  (22119,15308)  (22348,15424)  (22234,15194)  (22349,15194)  (22349,15309)  (22117,15193)  (22233,15538)  (22118,15538)  (22004,15423)  (22004,15308)  (22463,15424)  (22463,15539)  (22348,15539)  (22003,15539)  (22232,15079)  (22347,15079)  (22462,15079)  (22464,15194)  (22464,15309)  (22002,15193)  (22002,15078)  (22117,15078)  (22577,14966)  (22233,15653)  (22118,15653)  (21889,15424)  (21889,15309)  (22578,15424)  (22578,15539)  (22578,15654)  (22463,15654)  (22348,15654)  (22003,15654)  (21888,15654)  (21888,15539)  (22232,14964)  (22347,14964)  (22462,14964)  (22579,15081)  (22579,15196)  (21887,15194)  (21887,15079)  (21887,14964)  (22002,14963)  (22117,14963)  (22577,14851)  (22692,14851)  (22692,14966)  (21774,15424)  (21774,15309)  | overflowToLeft=false
Space Zone 117  (92,17510)  (206,17625)  (91,17625)  (0,17395)  (115,17395)  (207,17510)  (230,17372)  (138,17740)  (23,17740)  (68,17280)  (322,17487)  (183,17257)  (298,17257)  (345,17372)  (43,17855)  (183,17142)  (298,17142)  (294,17027)  | overflowToLeft=false
Space Zone 118  (1219,17182)  (1104,17296)  (1104,17181)  (1333,17297)  (1219,17067)  (1334,17067)  (1334,17182)  (1102,17066)  (1218,17411)  (989,17258)  (1448,17297)  (1448,17412)  (1333,17412)  (1217,16952)  (1332,16952)  (1447,16952)  (1449,17067)  (1449,17182)  (987,17143)  (987,17028)  (1102,16951)  (949,16913)  (1562,16839)  (1563,17297)  (1563,17412)  (1535,17527)  (1420,17527)  (1305,17527)  (1217,16837)  (1332,16837)  (1447,16837)  (1564,16954)  (1564,17069)  (872,17162)  (872,17047)  (1064,16836)  (834,16932)  (834,16817)  (949,16798)  (1190,17627)  (1562,16724)  (1677,16724)  (1677,16839)  (1678,17184)  (1678,17299)  (1440,17642)  (1325,17642)  (1179,16722)  (1294,16722)  (1409,16722)  (1679,16954)  (1679,17069)  | overflowToLeft=false
Space Zone 119  (2443,17197)  (2328,17311)  (2328,17196)  (2557,17312)  (2443,17082)  (2558,17082)  (2558,17197)  (2326,17081)  (2442,17426)  (2213,17261)  (2672,17312)  (2672,17427)  (2557,17427)  (2441,16967)  (2556,16967)  (2671,16967)  (2673,17082)  (2673,17197)  (2211,17146)  (2211,17031)  (2326,16966)  (2161,16916)  (2786,16854)  (2787,17312)  (2787,17427)  (2743,17542)  (2628,17542)  (2513,17542)  (2441,16852)  (2556,16852)  (2671,16852)  (2788,16969)  (2788,17084)  (2096,17165)  (2096,17050)  (2276,16851)  (2046,16935)  (2046,16820)  (2161,16801)  (2398,17644)  (2786,16739)  (2648,17657)  (2533,17657)  (2391,16737)  (2506,16737)  (2621,16737)  (1981,17098)  (2276,16736)  (1950,16705)  (1931,16983)  (1931,16868)  | overflowToLeft=false
Space Zone 112  (23929,10180)  (23814,10294)  (23814,10179)  (24043,10295)  (23929,10065)  (24044,10065)  (24044,10180)  (23812,10064)  (23928,10409)  (23813,10409)  (23699,10294)  (23699,10179)  (24158,10295)  (24158,10410)  (24043,10410)  (23698,10410)  (23927,9950)  (24042,9950)  (24157,9950)  (24159,10065)  (24159,10180)  (23697,10064)  (23697,9949)  (23812,9949)  (24272,9946)  (23584,10295)  (23584,10180)  (24273,10295)  (24273,10410)  (23583,10457)  (24274,10061)  (24274,10176)  (23582,10065)  (23469,10342)  (23469,10227)  (24388,10291)  (24388,10406)  (23468,10536)  (24389,9986)  (24389,10101)  (23467,10112)  (24407,10521)  (23354,10421)  (23354,10306)  (24503,10216)  (24503,10331)  (24504,10039)  (23352,10191)  (23352,10076)  (24522,10446)  (23239,10307)  | overflowToLeft=false
Space Zone 113  (24796,11161)  (24885,11276)  (24770,11276)  (24705,11046)  (24820,11046)  (24885,11391)  (24770,11391)  (24705,10931)  (24820,10931)  (24885,11506)  (24770,11506)  (24702,10816)  (24817,10816)  (24655,11551)  (24885,11621)  (24770,11621)  (24587,10701)  (24702,10701)  (24817,10701)  (24655,11666)  (24885,11736)  (24770,11736)  (24644,10586)  (24759,10586)  (24874,10586)  (24885,11851)  (24759,10471)  (24874,10471)  (24874,10356)  | overflowToLeft=false
Space Zone 114  (23973,12125)  (23858,12239)  (23858,12124)  (24087,12240)  (23973,12010)  (24088,12010)  (24088,12125)  (23856,12009)  (23972,12354)  (23857,12354)  (23743,12239)  (23743,12124)  (24202,12240)  (24202,12355)  (24087,12355)  (23742,12355)  (24203,11902)  (24203,12017)  (23741,12009)  (23628,12240)  (23628,12125)  (24317,12132)  (24317,12247)  (24318,11888)  (24318,12003)  (23626,12010)  (23615,11895)  (23513,12313)  (23513,12198)  (24432,12118)  (24432,12233)  (24433,11773)  (24433,11888)  (24433,12003)  (23511,12083)  (23500,11968)  (23500,11853)  (23398,12260)  (24547,12118)  (24547,12233)  (24548,11860)  (24548,11975)  (23396,12145)  (23385,12030)  (23385,11915)  (24662,12090)  (24663,11975)  (23281,12190)  (23270,12075)  (23270,11960)  (23155,12094)  | overflowToLeft=false
Space Zone 115  (21826,14194)  (21711,14308)  (21711,14193)  (21940,14309)  (21826,14079)  (21941,14079)  (21941,14194)  (21709,14078)  (21825,14423)  (21710,14423)  (21596,14308)  (21596,14193)  (22055,14309)  (22055,14424)  (21940,14424)  (21595,14424)  (21824,13964)  (21939,13964)  (22054,13964)  (22056,14079)  (22056,14194)  (21594,14078)  (21594,13963)  (21709,13963)  (22169,13851)  (21825,14538)  (21710,14538)  (21481,14309)  (21481,14194)  (22170,14309)  (22170,14424)  (22170,14539)  (22055,14539)  (21940,14539)  (21595,14539)  (21480,14539)  (21480,14424)  (21837,13849)  (21952,13849)  (22171,13966)  (22171,14081)  (21479,14079)  (21479,13964)  (22112,13736)  (22227,13736)  (22284,13851)  (21825,14653)  (21710,14653)  (21366,14309)  (21366,14194)  (22285,14196)  (22285,14311)  (22285,14426)  (22285,14541)  | overflowToLeft=false
21st Block 2  (18112,17273)  (17997,17387)  (17997,17272)  (18226,17388)  (18112,17158)  (18227,17158)  (18227,17273)  (17995,17157)  (18111,17502)  (17882,17400)  (17882,17285)  (18233,17503)  (18342,17155)  (17880,17170)  (17926,17042)  (18041,17042)  | overflowToLeft=false
21st Block 1  (17512,17033)  (17397,17147)  (17397,17032)  (17626,17148)  (17512,16918)  (17627,16918)  (17627,17033)  (17395,16917)  (17282,17128)  (17651,17263)  (17510,16803)  (17742,16883)  (17742,16998)  (17280,17013)  (17363,16802)  | overflowToLeft=false
Venezuela  (14239,3387)  (14124,3501)  (14124,3386)  (14248,3502)  (14239,3272)  (14354,3275)  (14122,3271)  (14363,3390)  (14059,3616)  (14009,3501)  (14009,3386)  (14237,3157)  (14093,3156)  (14478,3291)  (14478,3406)  (14593,3360)  (14593,3475)  | overflowToLeft=false
